Created on 03-03-2018,http://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2017-08-23 07-PM,ETHUSD,320.88,321.44,318.2,318.21,4847.02,1549694.93
2017-08-23 06-PM,ETHUSD,320.48,321.1,319.76,320.88,3742.05,1199796.16
2017-08-23 05-PM,ETHUSD,320.55,320.87,319.21,320.48,2834.06,907426.29
2017-08-23 04-PM,ETHUSD,319.97,321,318.5,320.55,3826.61,1224141.31
2017-08-23 03-PM,ETHUSD,319.48,319.99,317.98,319.97,3053.6,974927.85
2017-08-23 02-PM,ETHUSD,317.21,319.56,316.37,319.48,5003.19,1590706.94
2017-08-23 01-PM,ETHUSD,319.81,319.9,316.43,317.21,4812.39,1530119.73
2017-08-23 12-PM,ETHUSD,320.45,321.29,317,319.81,3844.31,1226618.82
2017-08-23 11-AM,ETHUSD,321.79,322.42,320.2,320.45,1648.21,530054.07
2017-08-23 10-AM,ETHUSD,322.97,323,320.21,321.79,2829.41,911443.57
2017-08-23 09-AM,ETHUSD,322.42,324.01,321.48,322.97,3494.21,1129580.39
2017-08-23 08-AM,ETHUSD,322.08,322.59,320.77,322.42,2175.03,699642.68
2017-08-23 07-AM,ETHUSD,322.5,323.2,320.51,322.08,2222.88,715326.56
2017-08-23 06-AM,ETHUSD,319.76,323.25,317.25,322.5,5970.92,1913279.96
2017-08-23 05-AM,ETHUSD,322.67,322.67,317.61,319.76,4958.47,1585078.48
2017-08-23 04-AM,ETHUSD,317.51,324.61,317.51,322.67,13692.84,4407686.98
2017-08-23 03-AM,ETHUSD,315.65,318.3,315.49,317.51,7267.35,2305516.18
2017-08-23 02-AM,ETHUSD,315,315.65,314.36,315.65,2005.54,631858.23
2017-08-23 01-AM,ETHUSD,313.98,315.49,313.92,315,2398.91,754937.81
2017-08-23 12-AM,ETHUSD,314.19,315.33,313.72,313.98,2310.44,726080.26
2017-08-22 11-PM,ETHUSD,316.69,316.69,312.52,314.19,4150.35,1305896.88
2017-08-22 10-PM,ETHUSD,314,316.7,313.9,316.69,2667.23,840489.88
2017-08-22 09-PM,ETHUSD,315,316,312.4,314,3180.07,999432.5
2017-08-22 08-PM,ETHUSD,311.7,315,309.67,315,5967.09,1861838.83
2017-08-22 07-PM,ETHUSD,315.16,316.29,311.01,311.7,6466.74,2031622.2
2017-08-22 06-PM,ETHUSD,316.4,317.99,313.81,315.16,7056.64,2227257.15
2017-08-22 05-PM,ETHUSD,316.56,319.99,313.56,316.4,10788.04,3424467.47
2017-08-22 04-PM,ETHUSD,308.8,321,308.8,316.56,13537.34,4272409.39
2017-08-22 03-PM,ETHUSD,306.88,309.95,306.87,308.8,5542.4,1713195.49
2017-08-22 02-PM,ETHUSD,308,308.98,303.21,306.88,5392.53,1651668.68
2017-08-22 01-PM,ETHUSD,310.96,311.57,307.01,308,4422.31,1371131.12
2017-08-22 12-PM,ETHUSD,313.19,313.45,310,310.96,4041.93,1259095.47
2017-08-22 11-AM,ETHUSD,311.69,313.5,309.13,313.19,4329.97,1352358.74
2017-08-22 10-AM,ETHUSD,311.96,311.99,308.01,311.69,2115.44,659129.27
2017-08-22 09-AM,ETHUSD,303.49,311.96,302.78,311.96,3173.04,981826.5
2017-08-22 08-AM,ETHUSD,303.47,303.8,300,303.49,2043.37,616580.78
2017-08-22 07-AM,ETHUSD,304.08,304.59,297.01,303.47,5987.51,1803188.25
2017-08-22 06-AM,ETHUSD,308.66,311.99,302.4,304.08,10424.68,3213164.42
2017-08-22 05-AM,ETHUSD,296.5,309.5,292,308.66,19633.45,5902412.07
2017-08-22 04-AM,ETHUSD,309.49,309.49,295.12,296.5,28371.66,8580230.28
2017-08-22 03-AM,ETHUSD,316.01,318,308.13,309.49,12969.08,4046184.53
2017-08-22 02-AM,ETHUSD,316.29,318.53,315.51,316.01,4901.34,1551789.27
2017-08-22 01-AM,ETHUSD,327.43,327.5,315.58,316.29,13300.4,4265386.32
2017-08-22 12-AM,ETHUSD,322,329.97,318.31,327.43,16584.82,5391774.5
2017-08-21 11-PM,ETHUSD,320.46,323.91,317.08,322,10945.38,3501572.89
2017-08-21 10-PM,ETHUSD,323.2,323.5,319.01,320.46,6943.16,2231668.41
2017-08-21 09-PM,ETHUSD,322.36,325.69,320,323.2,7667.86,2470795.26
2017-08-21 08-PM,ETHUSD,330.29,330.29,319.71,322.36,19855.82,6426577.07
2017-08-21 07-PM,ETHUSD,325.85,331.5,325.84,330.29,6476.85,2131564.62
2017-08-21 06-PM,ETHUSD,329.07,330.49,325.71,325.85,9783.89,3209578.69
2017-08-21 05-PM,ETHUSD,334.59,338.19,328.5,329.07,15045.26,5016123.39
2017-08-21 04-PM,ETHUSD,330,334.62,330,334.59,10793.73,3594644.83
2017-08-21 03-PM,ETHUSD,331.02,335.8,326.01,330,9614.11,3185211.99
2017-08-21 02-PM,ETHUSD,339.94,339.94,323.07,331.02,29929.84,9924424.85
2017-08-21 01-PM,ETHUSD,328.8,344.34,328,339.94,33659.6,11319295.63
2017-08-21 12-PM,ETHUSD,327.5,328.8,325.02,328.8,11454.58,3741479.29
2017-08-21 11-AM,ETHUSD,320.26,329.49,320.26,327.5,16073.34,5219532.21
2017-08-21 10-AM,ETHUSD,318.88,322.99,318.48,320.26,6536.96,2094214.08
2017-08-21 09-AM,ETHUSD,319.1,319.22,315.41,318.88,5701.17,1805960.4
2017-08-21 08-AM,ETHUSD,316.12,322.18,314.51,319.1,9369.85,2989740.0
2017-08-21 07-AM,ETHUSD,317.12,318.9,312.6,316.12,14073.97,4446455.5
2017-08-21 06-AM,ETHUSD,313.74,324,309.77,317.12,41620.11,13217310.58
2017-08-21 05-AM,ETHUSD,302.97,314.61,302.65,313.74,28789.41,8883083.46
2017-08-21 04-AM,ETHUSD,298.97,303,298.97,302.97,6928.98,2086005.87
2017-08-21 03-AM,ETHUSD,297.9,298.98,297.54,298.97,2019.92,603018.49
2017-08-21 02-AM,ETHUSD,296.8,297.9,295.6,297.9,2114.66,627609.67
2017-08-21 01-AM,ETHUSD,298.73,298.74,295.27,296.8,3108.35,923187.29
2017-08-21 12-AM,ETHUSD,297.79,298.89,297.31,298.73,2921.24,871454.43
2017-08-20 11-PM,ETHUSD,297.62,298.5,296.54,297.79,3079.93,916643.37
2017-08-20 10-PM,ETHUSD,296.45,297.73,296.44,297.62,3014.89,896205.24
2017-08-20 09-PM,ETHUSD,295.03,296.45,295.02,296.45,2071.48,612542.64
2017-08-20 08-PM,ETHUSD,295.99,296.11,294.55,295.03,2376.0,701650.55
2017-08-20 07-PM,ETHUSD,295.28,296.02,295.28,295.99,4944.09,1461881.56
2017-08-20 06-PM,ETHUSD,295.81,295.9,294.16,295.28,3376.53,997144.52
2017-08-20 05-PM,ETHUSD,294.49,295.96,293.98,295.81,3665.07,1081165.83
2017-08-20 04-PM,ETHUSD,293.52,294.5,293.06,294.49,2818.84,827467.7
2017-08-20 03-PM,ETHUSD,294.2,294.7,292.85,293.52,2887.88,847466.65
2017-08-20 02-PM,ETHUSD,292.82,295.45,292.67,294.2,1628.86,479454.52
2017-08-20 01-PM,ETHUSD,295.43,295.59,292.65,292.82,2653.42,779326.43
2017-08-20 12-PM,ETHUSD,294.3,295.95,293,295.43,2625.86,773558.62
2017-08-20 11-AM,ETHUSD,293.63,294.32,292.45,294.3,949.37,278426.96
2017-08-20 10-AM,ETHUSD,293.58,294.48,293.3,293.63,821.21,241582.79
2017-08-20 09-AM,ETHUSD,294.45,294.49,292.45,293.58,541.57,159117.12
2017-08-20 08-AM,ETHUSD,294.03,294.45,292.83,294.45,969.96,284876.09
2017-08-20 07-AM,ETHUSD,293.32,294.45,293.17,294.03,1240.58,364498.52
2017-08-20 06-AM,ETHUSD,291.18,293.73,291.18,293.32,1105.33,323478.69
2017-08-20 05-AM,ETHUSD,291.3,292.91,291.14,291.18,1309.37,382281.0
2017-08-20 04-AM,ETHUSD,292.31,292.31,291.29,291.3,1002.72,292807.74
2017-08-20 03-AM,ETHUSD,291.42,292.69,291.01,292.31,1528.79,446177.03
2017-08-20 02-AM,ETHUSD,289.83,292.9,289.82,291.42,1241.29,361547.86
2017-08-20 01-AM,ETHUSD,290.87,290.92,289.5,289.83,3780.48,1097313.73
2017-08-20 12-AM,ETHUSD,293.58,294,290.24,290.87,5468.35,1592144.45
2017-08-19 11-PM,ETHUSD,293.52,294.94,293.5,293.58,1945.22,572358.78
2017-08-19 10-PM,ETHUSD,293.52,294.97,293.51,293.52,1671.84,491838.23
2017-08-19 09-PM,ETHUSD,293.73,295,293.49,293.52,2070.67,609447.2
2017-08-19 08-PM,ETHUSD,292.98,294.46,290.74,293.73,2801.47,819812.95
2017-08-19 07-PM,ETHUSD,295.01,295.01,292.82,292.98,2226.64,653621.66
2017-08-19 06-PM,ETHUSD,293.99,295.42,293.99,295.01,3072.35,906520.03
2017-08-19 05-PM,ETHUSD,291.57,293.99,291,293.99,2931.63,856810.73
2017-08-19 04-PM,ETHUSD,290.98,292.32,289.28,291.57,4350.45,1265610.76
2017-08-19 03-PM,ETHUSD,287.77,290.98,287.02,290.98,5800.85,1674178.57
2017-08-19 02-PM,ETHUSD,290.58,291.18,287.55,287.77,3747.65,1083521.81
2017-08-19 01-PM,ETHUSD,293.17,293.99,290.5,290.58,2984.73,872132.14
2017-08-19 12-PM,ETHUSD,287.73,293.97,287.26,293.17,4056.71,1178331.97
2017-08-19 11-AM,ETHUSD,290.01,290.88,287,287.73,4766.89,1375100.29
2017-08-19 10-AM,ETHUSD,293.23,294,290,290.01,1839.72,535464.25
2017-08-19 09-AM,ETHUSD,290.96,294.93,290.27,293.23,1062.97,310652.79
2017-08-19 08-AM,ETHUSD,292.94,293.29,290.28,290.96,1247.93,364043.2
2017-08-19 07-AM,ETHUSD,292.85,293.43,290.85,292.94,3117.23,909598.21
2017-08-19 06-AM,ETHUSD,296.03,296.46,292.26,292.85,2802.02,822388.27
2017-08-19 05-AM,ETHUSD,296.19,297.41,294.97,296.03,1677.25,496833.26
2017-08-19 04-AM,ETHUSD,295.93,297.69,295.09,296.19,929.8,275933.08
2017-08-19 03-AM,ETHUSD,298.63,298.65,294.52,295.93,2534.51,751571.54
2017-08-19 02-AM,ETHUSD,295.91,298.7,295.9,298.63,1842.07,548458.82
2017-08-19 01-AM,ETHUSD,297.55,298,295.83,295.91,3532.64,1050225.97
2017-08-19 12-AM,ETHUSD,292.87,298.19,292.86,297.55,4988.43,1475302.81
2017-08-18 11-PM,ETHUSD,294.66,294.78,291.73,292.87,5615.98,1647198.78
2017-08-18 10-PM,ETHUSD,289.12,295.32,287.92,294.66,12013.32,3510695.61
2017-08-18 09-PM,ETHUSD,292.1,292.1,287,289.12,11938.23,3452835.0
2017-08-18 08-PM,ETHUSD,296.17,296.17,290.14,292.1,5870.56,1714064.62
2017-08-18 07-PM,ETHUSD,293.66,296.36,290.02,296.17,11124.87,3256468.99
2017-08-18 06-PM,ETHUSD,297.95,298.67,293.03,293.66,10803.07,3191254.55
2017-08-18 05-PM,ETHUSD,299.26,299.6,295.51,297.95,8543.03,2540390.15
2017-08-18 04-PM,ETHUSD,299,300.81,298.99,299.26,3599.44,1079220.15
2017-08-18 03-PM,ETHUSD,299.02,300.09,297.19,299,6189.26,1847463.37
2017-08-18 02-PM,ETHUSD,301.79,301.79,298.5,299.02,8114.6,2432205.57
2017-08-18 01-PM,ETHUSD,304.21,304.61,301.5,301.79,3479.88,1054394.89
2017-08-18 12-PM,ETHUSD,305.42,305.49,304.03,304.21,2721.08,829630.44
2017-08-18 11-AM,ETHUSD,304.97,306.09,303.79,305.42,3927.37,1198845.75
2017-08-18 10-AM,ETHUSD,304.33,305.9,304.32,304.97,2705.4,825672.59
2017-08-18 09-AM,ETHUSD,303.34,304.37,302.77,304.33,1318.11,400272.59
2017-08-18 08-AM,ETHUSD,305.83,306,303.1,303.34,1646.29,501861.99
2017-08-18 07-AM,ETHUSD,303.59,306,303.45,305.83,3752.33,1144033.59
2017-08-18 06-AM,ETHUSD,303.48,304,302.35,303.59,2713.09,823759.45
2017-08-18 05-AM,ETHUSD,302.17,303.56,301.8,303.48,4114.7,1245899.47
2017-08-18 04-AM,ETHUSD,301.6,302.35,300.8,302.17,2839.81,856226.68
2017-08-18 03-AM,ETHUSD,300.97,301.87,300.41,301.6,2540.71,765551.63
2017-08-18 02-AM,ETHUSD,298.4,301,297.01,300.97,4704.14,1405138.46
2017-08-18 01-AM,ETHUSD,297,299.07,296.5,298.4,6787.13,2019390.06
2017-08-18 12-AM,ETHUSD,300.67,301.64,296.92,297,4987.73,1491959.9
2017-08-17 11-PM,ETHUSD,302.12,303,300.5,300.67,2300.02,693746.15
2017-08-17 10-PM,ETHUSD,303.01,303.45,301.76,302.12,2198.85,665587.48
2017-08-17 09-PM,ETHUSD,302.59,303.9,302.58,303.01,2971.26,901097.74
2017-08-17 08-PM,ETHUSD,300.63,303.47,300.14,302.59,3785.28,1141540.09
2017-08-17 07-PM,ETHUSD,299.76,300.84,298.1,300.63,5388.7,1615345.92
2017-08-17 06-PM,ETHUSD,301.51,301.51,299,299.76,7906.7,2373754.48
2017-08-17 05-PM,ETHUSD,303.78,303.78,300.5,301.51,5485.81,1655368.4
2017-08-17 04-PM,ETHUSD,301,304.23,300,303.78,8598.34,2589215.99
2017-08-17 03-PM,ETHUSD,305.53,305.53,300.85,301,6551.82,1990118.21
2017-08-17 02-PM,ETHUSD,307.73,307.73,305,305.53,10871.54,3319871.93
2017-08-17 01-PM,ETHUSD,307.99,308.39,307.1,307.73,4865.31,1497802.66
2017-08-17 12-PM,ETHUSD,307.51,308.5,306.11,307.99,5690.04,1749209.56
2017-08-17 11-AM,ETHUSD,306.99,308.9,306.88,307.51,3513.49,1081315.66
2017-08-17 10-AM,ETHUSD,309,309.41,306.98,306.99,2982.1,920645.14
2017-08-17 09-AM,ETHUSD,308.87,309,307.99,309,3045.53,940477.47
2017-08-17 08-AM,ETHUSD,305.96,308.87,304.7,308.87,4900.26,1506585.36
2017-08-17 07-AM,ETHUSD,302.67,305.97,302.62,305.96,5239.12,1595099.76
2017-08-17 06-AM,ETHUSD,302.78,302.98,301.69,302.67,1143.72,346134.11
2017-08-17 05-AM,ETHUSD,300.74,302.79,300.72,302.78,2550.26,768456.71
2017-08-17 04-AM,ETHUSD,299.87,300.9,298.01,300.74,3929.04,1176718.07
2017-08-17 03-AM,ETHUSD,301,301,298,299.87,4028.57,1206068.15
2017-08-17 02-AM,ETHUSD,302.73,302.73,300,301,4389.76,1320595.37
2017-08-17 01-AM,ETHUSD,303.59,305,301.57,302.73,6453.8,1959904.47
2017-08-17 12-AM,ETHUSD,300.45,303.75,299.78,303.59,9083.69,2744496.38
2017-08-16 11-PM,ETHUSD,299.91,300.9,299.08,300.45,2869.79,861465.48
2017-08-16 10-PM,ETHUSD,300.32,300.98,299.2,299.91,4018.43,1206151.45
2017-08-16 09-PM,ETHUSD,299.21,300.32,298.51,300.32,3834.86,1148658.37
2017-08-16 08-PM,ETHUSD,297.54,299.72,297.54,299.21,5996.68,1790376.46
2017-08-16 07-PM,ETHUSD,301.65,301.66,296.51,297.54,5296.77,1585632.47
2017-08-16 06-PM,ETHUSD,300.99,301.9,300.01,301.65,3846.75,1158301.25
2017-08-16 05-PM,ETHUSD,302.5,302.75,300.07,300.99,5237.04,1579944.8
2017-08-16 04-PM,ETHUSD,299.78,303.9,299.78,302.5,9186.06,2771944.05
2017-08-16 03-PM,ETHUSD,300.81,302.22,297.59,299.78,9698.7,2910693.98
2017-08-16 02-PM,ETHUSD,298.91,302.44,298.9,300.81,12227.45,3674393.44
2017-08-16 01-PM,ETHUSD,295.91,298.91,295.67,298.91,8840.96,2627084.82
2017-08-16 12-PM,ETHUSD,295.58,296.9,294,295.91,6577.62,1945268.06
2017-08-16 11-AM,ETHUSD,290.87,298,290.54,295.58,9883.07,2920588.01
2017-08-16 10-AM,ETHUSD,288,290.9,285.89,290.87,3079.6,888943.0
2017-08-16 09-AM,ETHUSD,286.8,288,286.79,288,1813.2,521166.55
2017-08-16 08-AM,ETHUSD,284.73,287,284.63,286.8,2598.13,743238.39
2017-08-16 07-AM,ETHUSD,283.5,286.99,283.42,284.73,3470.01,989789.55
2017-08-16 06-AM,ETHUSD,283,283.5,280,283.5,3851.81,1086058.67
2017-08-16 05-AM,ETHUSD,285.2,285.22,281.16,283,3398.42,961687.26
2017-08-16 04-AM,ETHUSD,285.91,286.09,284.95,285.2,3075.61,877655.66
2017-08-16 03-AM,ETHUSD,283.51,287,283.5,285.91,3463.97,990937.5
2017-08-16 02-AM,ETHUSD,287,287,283.04,283.51,2813.7,802745.87
2017-08-16 01-AM,ETHUSD,287.14,287.59,285,287,4307.35,1234106.8
2017-08-16 12-AM,ETHUSD,286.71,289.6,285.37,287.14,5844.55,1683234.64
2017-08-15 11-PM,ETHUSD,285,287,284.27,286.71,4068.49,1163785.65
2017-08-15 10-PM,ETHUSD,284.58,286.68,284.5,285,4360.75,1245351.87
2017-08-15 09-PM,ETHUSD,282.67,285.97,280.22,284.58,6158.69,1740167.27
2017-08-15 08-PM,ETHUSD,283.83,284.7,277.63,282.67,9363.38,2634585.8
2017-08-15 07-PM,ETHUSD,283.77,287,282.42,283.83,5976.31,1700906.86
2017-08-15 06-PM,ETHUSD,286.54,288.9,283.77,283.77,8074.13,2317411.81
2017-08-15 05-PM,ETHUSD,282.97,286.93,281.67,286.54,7409.14,2111520.73
2017-08-15 04-PM,ETHUSD,279.5,283.15,277.21,282.97,6537.31,1832927.56
2017-08-15 03-PM,ETHUSD,276.92,283.89,276.5,279.5,19599.75,5488443.43
2017-08-15 02-PM,ETHUSD,281.35,281.35,267,276.92,43058.92,11807268.67
2017-08-15 01-PM,ETHUSD,286.13,286.13,281.02,281.35,10234.08,2896695.2
2017-08-15 12-PM,ETHUSD,287.76,288,283.75,286.13,5332.82,1524855.0
2017-08-15 11-AM,ETHUSD,285.51,290.38,282.71,287.76,6128.98,1758044.23
2017-08-15 10-AM,ETHUSD,290.45,290.45,283,285.51,11851.52,3389275.08
2017-08-15 09-AM,ETHUSD,292.44,294.15,288.49,290.45,3885.73,1128472.29
2017-08-15 08-AM,ETHUSD,293.48,296.7,291.92,292.44,5810.38,1715857.43
2017-08-15 07-AM,ETHUSD,289.03,293.48,289,293.48,3427.95,999722.89
2017-08-15 06-AM,ETHUSD,292.27,292.63,288.01,289.03,6712.63,1946154.86
2017-08-15 05-AM,ETHUSD,292.98,293.39,290.1,292.27,3995.8,1164842.13
2017-08-15 04-AM,ETHUSD,291.75,293.75,290.87,292.98,7906.06,2306700.47
2017-08-15 03-AM,ETHUSD,293.37,293.39,291.17,291.75,6156.03,1799787.86
2017-08-15 02-AM,ETHUSD,294.27,294.42,291.23,293.37,12374.47,3623075.64
2017-08-15 01-AM,ETHUSD,297.79,297.79,293.11,294.27,8649.91,2561961.77
2017-08-15 12-AM,ETHUSD,299.16,299.18,296.18,297.79,5411.17,1612161.72
2017-08-14 11-PM,ETHUSD,298.14,299.7,298.14,299.16,2878.36,860458.31
2017-08-14 10-PM,ETHUSD,298.05,298.21,296.35,298.14,4652.92,1382916.62
2017-08-14 09-PM,ETHUSD,299.81,299.81,297,298.05,5279.07,1573835.96
2017-08-14 08-PM,ETHUSD,300.91,301.92,299,299.81,4641.59,1394331.77
2017-08-14 07-PM,ETHUSD,298.89,302.62,297.1,300.91,7441.13,2230029.8
2017-08-14 06-PM,ETHUSD,297.57,298.89,296.2,298.89,3931.32,1169515.39
2017-08-14 05-PM,ETHUSD,298.45,299,296.4,297.57,5416.44,1611633.05
2017-08-14 04-PM,ETHUSD,296,298.5,295.2,298.45,6485.17,1926747.58
2017-08-14 03-PM,ETHUSD,298.25,299,295.28,296,8830.65,2621701.6
2017-08-14 02-PM,ETHUSD,299.99,299.99,296.98,298.25,6109.52,1822436.05
2017-08-14 01-PM,ETHUSD,302,302.1,298.5,299.99,5449.1,1636853.69
2017-08-14 12-PM,ETHUSD,303,303.09,301.54,302,3698.37,1116973.4
2017-08-14 11-AM,ETHUSD,300.52,304.95,300.51,303,2969.51,899089.43
2017-08-14 10-AM,ETHUSD,301.37,301.86,298.14,300.52,2571.89,771707.82
2017-08-14 09-AM,ETHUSD,300.48,302.67,300,301.37,2351.27,708007.51
2017-08-14 08-AM,ETHUSD,303.3,303.3,299.01,300.48,2524.03,759888.06
2017-08-14 07-AM,ETHUSD,303.52,304.16,302.23,303.3,1714.41,519864.79
2017-08-14 06-AM,ETHUSD,302.9,305,302.9,303.52,4127.85,1254577.05
2017-08-14 05-AM,ETHUSD,300.66,302.99,299.6,302.9,3026.8,911450.5
2017-08-14 04-AM,ETHUSD,302.05,304.15,299.92,300.66,3782.7,1141622.91
2017-08-14 03-AM,ETHUSD,304.93,304.98,301,302.05,5746.05,1745879.89
2017-08-14 02-AM,ETHUSD,302,309.35,302,304.93,12703.39,3880435.66
2017-08-14 01-AM,ETHUSD,295,302.85,295,302,5759.36,1722186.26
2017-08-14 12-AM,ETHUSD,296.66,298.19,294.96,295,3663.78,1085741.94
2017-08-13 11-PM,ETHUSD,297,298,295.7,296.66,3329.01,989467.85
2017-08-13 10-PM,ETHUSD,296.01,297,295.28,297,4911.84,1455007.6
2017-08-13 09-PM,ETHUSD,295.5,296.7,294.02,296.01,5204.45,1536945.43
2017-08-13 08-PM,ETHUSD,291.49,295.5,291.38,295.5,4072.25,1194291.33
2017-08-13 07-PM,ETHUSD,293.06,293.49,289.88,291.49,6336.16,1845375.52
2017-08-13 06-PM,ETHUSD,290.25,293.96,289.77,293.06,4932.29,1441453.14
2017-08-13 05-PM,ETHUSD,295.01,295.42,289.66,290.25,7824.5,2283633.17
2017-08-13 04-PM,ETHUSD,297.34,298.19,294.17,295.01,5290.25,1569431.03
2017-08-13 03-PM,ETHUSD,289,298.28,289,297.34,8781.2,2592419.67
2017-08-13 02-PM,ETHUSD,289.24,291,287.87,289,4541.75,1312465.63
2017-08-13 01-PM,ETHUSD,290.88,291.68,287.87,289.24,5353.9,1551695.06
2017-08-13 12-PM,ETHUSD,292.4,294.63,287,290.88,8420.2,2448860.57
2017-08-13 11-AM,ETHUSD,295.65,295.65,291.27,292.4,3689.08,1081691.95
2017-08-13 10-AM,ETHUSD,297.13,298,293.87,295.65,3845.62,1137707.84
2017-08-13 09-AM,ETHUSD,300.24,300.24,294.46,297.13,2984.06,885302.7
2017-08-13 08-AM,ETHUSD,296.78,300.62,291,300.24,7537.42,2217970.99
2017-08-13 07-AM,ETHUSD,300.9,301,296.34,296.78,4926.95,1468948.82
2017-08-13 06-AM,ETHUSD,297.13,301.23,296,300.9,3732.65,1112181.37
2017-08-13 05-AM,ETHUSD,299.19,300.41,293.27,297.13,8446.8,2508761.95
2017-08-13 04-AM,ETHUSD,300.99,304.33,299.11,299.19,6511.39,1962388.7
2017-08-13 03-AM,ETHUSD,301.63,304.96,298,300.99,11270.68,3391145.86
2017-08-13 02-AM,ETHUSD,295.94,303.82,294.07,301.63,23046.87,6869610.35
2017-08-13 01-AM,ETHUSD,301.36,303.91,289.5,295.94,38630.33,11472657.85
2017-08-13 12-AM,ETHUSD,308.35,309.95,301.36,301.36,11569.08,3537763.55
2017-08-12 11-PM,ETHUSD,307.5,311.48,307.49,308.35,6457.77,1996179.2
2017-08-12 10-PM,ETHUSD,307.39,309.01,306.32,307.5,4518.91,1390555.84
2017-08-12 09-PM,ETHUSD,308.5,310.58,303.61,307.39,17168.06,5258772.12
2017-08-12 08-PM,ETHUSD,315.21,315.3,305.01,308.5,13785.55,4266912.4
2017-08-12 07-PM,ETHUSD,315.48,316.47,314,315.21,4517.87,1422997.89
2017-08-12 06-PM,ETHUSD,316.39,316.5,314.76,315.48,7186.07,2266938.76
2017-08-12 05-PM,ETHUSD,316.25,317.6,315.94,316.39,7770.61,2459112.38
2017-08-12 04-PM,ETHUSD,317.48,319.7,316.25,316.25,8493.02,2702885.25
2017-08-12 03-PM,ETHUSD,316.79,319.62,316.78,317.48,12152.13,3870535.34
2017-08-12 02-PM,ETHUSD,316.95,316.98,315.51,316.79,3221.31,1019344.09
2017-08-12 01-PM,ETHUSD,316.25,316.95,314.74,316.95,2721.46,860103.36
2017-08-12 12-PM,ETHUSD,315.96,316.78,314.01,316.25,3797.41,1197964.52
2017-08-12 11-AM,ETHUSD,313.78,315.99,313.77,315.96,2104.02,662689.71
2017-08-12 10-AM,ETHUSD,315,315.88,313.47,313.78,1646.81,518150.96
2017-08-12 09-AM,ETHUSD,314.22,315,313.02,315,1623.68,509401.52
2017-08-12 08-AM,ETHUSD,314.8,315.55,313.07,314.22,3080.28,968802.59
2017-08-12 07-AM,ETHUSD,313.96,315,313.27,314.8,1876.19,589756.18
2017-08-12 06-AM,ETHUSD,316.43,316.77,313.95,313.96,2971.8,937554.14
2017-08-12 05-AM,ETHUSD,316.85,317,315.25,316.43,5060.62,1600425.82
2017-08-12 04-AM,ETHUSD,312.58,317.12,312.33,316.85,5090.06,1605348.79
2017-08-12 03-AM,ETHUSD,313.92,313.92,311.5,312.58,5944.5,1857962.81
2017-08-12 02-AM,ETHUSD,315.25,315.25,312.53,313.92,7763.93,2436352.74
2017-08-12 01-AM,ETHUSD,315,317.99,314.68,315.25,11406.38,3605798.23
2017-08-12 12-AM,ETHUSD,309.65,319,309.13,315,34629.3,10915279.48
2017-08-11 11-PM,ETHUSD,307.99,310,306.99,309.65,18134.48,5600559.23
2017-08-11 10-PM,ETHUSD,301.2,307.99,300.44,307.99,10885.45,3314262.45
2017-08-11 09-PM,ETHUSD,300.75,301.99,300.74,301.2,5211.81,1571135.58
2017-08-11 08-PM,ETHUSD,299.69,300.75,299.5,300.75,3554.37,1066772.35
2017-08-11 07-PM,ETHUSD,301.98,302.25,299.5,299.69,5413.79,1626863.7
2017-08-11 06-PM,ETHUSD,303.37,303.4,301.67,301.98,4416.72,1335738.63
2017-08-11 05-PM,ETHUSD,303.37,303.44,301.45,303.37,4408.43,1332990.42
2017-08-11 04-PM,ETHUSD,298.16,303.98,298.16,303.37,8321.86,2508196.46
2017-08-11 03-PM,ETHUSD,298,299.49,298,298.16,4054.82,1210339.92
2017-08-11 02-PM,ETHUSD,299.3,299.54,295.79,298,13006.8,3871735.81
2017-08-11 01-PM,ETHUSD,299.53,300,299,299.3,5314.67,1590492.87
2017-08-11 12-PM,ETHUSD,300.96,301.17,299.53,299.53,5120.26,1538595.78
2017-08-11 11-AM,ETHUSD,300.66,301.2,299.08,300.96,3369.62,1011460.94
2017-08-11 10-AM,ETHUSD,301.36,302.11,300.65,300.66,2256.53,679852.98
2017-08-11 09-AM,ETHUSD,301.52,301.94,301.08,301.36,1482.7,447051.04
2017-08-11 08-AM,ETHUSD,301.7,301.7,300.84,301.52,1647.65,496082.14
2017-08-11 07-AM,ETHUSD,302.35,302.35,300.65,301.7,3210.57,967557.43
2017-08-11 06-AM,ETHUSD,303.72,303.99,302.34,302.35,2242.87,679455.93
2017-08-11 05-AM,ETHUSD,302.03,304,302.03,303.72,4074.68,1236691.59
2017-08-11 04-AM,ETHUSD,303.34,303.43,302,302.03,2362.76,714629.19
2017-08-11 03-AM,ETHUSD,302.8,303.99,302.52,303.34,3998.4,1213106.58
2017-08-11 02-AM,ETHUSD,299.84,304,299.5,302.8,6491.36,1961198.13
2017-08-11 01-AM,ETHUSD,299.43,300.68,298.01,299.84,4867.45,1456901.36
2017-08-11 12-AM,ETHUSD,300.51,301.59,298.5,299.43,7214.53,2163481.74
2017-08-10 11-PM,ETHUSD,302.21,303,300.51,300.51,5041.34,1521151.46
2017-08-10 10-PM,ETHUSD,303.26,303.37,301.2,302.21,4264.56,1290329.72
2017-08-10 09-PM,ETHUSD,302,305.23,301.99,303.26,7222.39,2192715.16
